"Obs_NM","DA_Obs","SRC_obs","Use_region","Gauge_nm","data_tp","Lat","Lon","HYD_STATUS"
01EE005,17.6085,WSC,1,"MOOSE PIT BROOK AT TUPPER LAKE",Discharge/Level,44.4617022722958,-65.0478749894093,A
01EE006,46.0035,WSC,1,"ROUND LAKE BROOK AT ROUND LAKE",Discharge,44.4940668019831,-64.9733945566822,D
01EE007,9.5859,WSC,1,"WHITEBURN BROOK BELOW POLLOCK LAKE",Discharge,44.3527320062505,-65.0903642255217,D
01EF001,1258.6419,WSC,1,"LAHAVE RIVER AT WEST NORTHFIELD",Discharge/Level,44.4473103878438,-64.5918013075009,A
01EF003,720.8136,WSC,1,"LA HAVE RIVER ABOVE MORGAN'S FALLS",Discharge,44.5390188478844,-64.7163829943895,D
01EG001,383.1921,WSC,1,"GOLD RIVER NEAR CHESTER BASIN",Discharge,44.5576945069125,-64.3266739914163,D
01EG002,362.2302,WSC,1,"GOLD RIVER AT MOSHER'S FALLS",Discharge,44.5650631875842,-64.3512233898043,D
01EH001,89.3547,WSC,1,"NORTHEAST RIVER AT ST. MARGARET'S BAY",<NA>,44.6996075902901,-63.8944779892763,D
01EH002,184.6809,WSC,1,"INDIAN RIVER AT ST. MARGARET'S BAY",Discharge,44.7034207282255,-63.9077544827069,D
01EH003,25.4673,WSC,1,"EAST RIVER AT ST. MARGARETS BAY",Discharge/Level,44.685040975436,-63.8724072165209,D
01EH006,62.6391,WSC,1,"CANAAN RIVER AT OUTLET OF CONNAUGHT LAKE",<NA>,44.6474957737812,-64.1932002230731,D
01EJ001,149.8779,WSC,1,"SACKVILLE RIVER AT BEDFORD",Discharge/Level,44.7316444276359,-63.6605768952241,A
01EJ002,34.542,WSC,1,"KEARNEY RUN AT MILLVIEW",Discharge,44.7142633334225,-63.6805286107814,D
01EJ004,12.4497,WSC,1,"LITTLE SACKVILLE RIVER AT MIDDLE SACKVILLE",Discharge/Level,44.7645741956622,-63.6876842762508,A
01EJ005,15.3243,WSC,1,"MCINTOSH RUN AT HERRING COVE ROAD",Discharge,44.6089182665397,-63.6170676873485,D
01EJ006,14.9724,WSC,1,"MCINTOSH RUN AT OLD SAMBRO ROAD",<NA>,44.6136429958529,-63.6221137338313,D
01EK001,677.412,WSC,1,"MUSQUODOBOIT RIVER AT CRAWFORD FALLS",Discharge,44.8719617665206,-63.2212239821632,D
01EK002,31.644,WSC,1,"LITTLE RIVER AT PETPESWICK INLET",Discharge,44.7802882138374,-63.1568934752657,D
01EK003,331.8993,WSC,1,"MUSQUODOBOIT RIVER NEAR MIDDLE MUSQUODOBOIT",Discharge,45.0416612366364,-63.1417752604078,D
01EK004,142.9011,WSC,1,"MUSQUODOBOIT RIVER NEAR UPPER MUSQUODOBOIT",Discharge,45.1244805822451,-62.9646111064896,D
01EM001,531.2241,WSC,1,"EAST RIVER SHEET HARBOUR AT MALAY FALLS",<NA>,44.9858591862846,-62.4848594883168,D
01EM002,48.4893,WSC,1,"LITTLE WEST RIVER NEAR SHEET HARBOUR",Discharge,44.9011927437334,-62.560363922739,D
01EN001,384.1191,WSC,1,"LISCOMB RIVER AT LISCOMB FALLS",Discharge,45.0338476770871,-62.1052826154703,D
01EN002,397.6164,WSC,1,"LISCOMB RIVER AT LISCOMB MILLS",Discharge,45.01494433399,-62.0955884173803,D
01EN003,16.3935,WSC,1,"HALFWAY BROOK NEAR SHEET HARBOUR",Discharge,44.9036109445929,-62.453625434163,D
01EO002,47.0466,WSC,1,"ARCHIBALD BROOK AT STILLWATER",Discharge,45.1757306157507,-61.9762043634997,D
01EO003,286.3116,WSC,1,"EAST RIVER ST. MARYS AT NEWTOWN",<NA>,45.3598045001218,-62.1354033895545,D
01ER001,44.6022,WSC,1,"CLAM HARBOUR RIVER NEAR BIRCHTOWN",Discharge,45.4681593189883,-61.4606245542512,D
01ER002,24.2604,WSC,1,"ST. FRANCIS RIVER AT GOOSE HARBOUR LAKE",<NA>,45.5340949728889,-61.4106160899824,D
01FA001,192.564,WSC,1,"RIVER INHABITANTS AT GLENORA",Discharge/Level,45.7202060950614,-61.28639044613,A
01FA002,38.6118,WSC,1,"LITTLE RIVER NEAR PORT RICHMOND",Discharge,45.6033729310934,-61.2594611520199,D
01FA003,26.1288,WSC,1,"NORTH LITTLE RIVER BELOW BEAVER DAM LAKE",Discharge,45.6300245295212,-61.284722805635,D
01FB001,368.2296,WSC,1,"NORTHEAST MARGAREE RIVER AT MARGAREE VALLEY",Discharge/Level,46.3688895596016,-60.9749618394304,A
01FB003,361.8135,WSC,1,"SOUTHWEST MARGAREE RIVER NEAR UPPER MARGAREE",Discharge/Level,46.223022506336,-61.1367452751062,A
01FB004,299.9313,WSC,1,"SOUTHWEST MARGAREE RIVER AT SCOTSVILLE",Discharge,46.187990022726,-61.1587844468159,D
01FB005,5.9301,WSC,1,"APRIL BROOK AT GILLISDALE",Discharge,46.2310343114957,-61.1418100587033,D
01FB006,38.6622,WSC,1,"LAKE O'LAW BROOK AT EGYPT ROAD",Discharge,46.3153532527689,-60.9731226922296,D
01FC002,193.1616,WSC,1,"CHETICAMP RIVER ABOVE ROBERT BROOK",Discharge/Level,46.6412394379559,-60.9462398862247,A
01FC003,38.2626,WSC,1,"CHETICAMP RIVER BELOW ARTEMISE BROOK",<NA>,46.6167331812644,-60.7341610309477,D
01FD001,230.1039,WSC,1,"WRECK COVE BROOK NEAR WRECK COVE",<NA>,46.5226081240255,-60.422212758377,D
01FE001,29.4075,WSC,1,"INDIAN BROOK NEAR MATHESON'S LAKE",<NA>,46.4978917087418,-60.5786494021873,D
01FE002,125.5545,WSC,1,"INDIAN BROOK AT INDIAN BROOK",Discharge/Level,46.3714954528238,-60.5341668007396,A
01FF001,120.6486,WSC,1,"MIDDLE RIVER AT MACLENNANS CROSS",Discharge/Level,46.189913646314,-60.9421719526504,A
01FG001,19.1313,WSC,1,"RIVER DENYS AT BIG MARSH",Discharge/Level,45.893326544433,-61.2048249816617,A
01FH001,120.5055,WSC,1,"GRAND RIVER AT LOCH LOMOND",<NA>,45.7289741077171,-60.6029103398718,D
01FJ001,196.6563,WSC,1,"SALMON RIVER AT SALMON RIVER BRIDGE",Discharge,45.934153386205,-60.3018444689869,D
01FJ002,17.0703,WSC,1,"MACASKILLS BROOK NEAR BIRCH GROVE",Discharge/Level,46.1177787332323,-60.0045880303789,A
01FJ004,23.2533,WSC,1,"NORTHWEST BROOK BELOW GRAND LAKE",<NA>,46.1685928532369,-60.117173407933,D
01FJ006,35.955,WSC,1,"FIFES BROOK NEAR MILL POND",Discharge,46.3007703969884,-60.3651809989722,D
02AA001,1573.7238,WSC,1,"PIGEON RIVER AT MIDDLE FALLS",Discharge,48.0122515743507,-89.6163693229858,D
02AA002,392.4513,WSC,1,"PINE RIVER NEAR CROOKS",Discharge,48.0722080558571,-89.5330623393555,D
02AB001,3565.1565,WSC,1,"KAMINISTIQUIA RIVER NEAR DONA",Discharge,48.5555199534831,-89.5910438709778,D
02AB002,2902.905,WSC,1,"SHEBANDOWAN RIVER NEAR KAMINISTIQUIA",Discharge,48.5400075088395,-89.6249821347177,D
02AB003,6644.574,WSC,1,"KAMINISTIQUIA RIVER AT MOKOMON",Discharge,48.4917054802238,-89.6054449694097,D
02AB004,3408.1587,WSC,1,"KAMINISTIQUIA RIVER AT OUTLET OF DOG LAKE",Discharge,48.7082463082207,-89.6323723298191,D
02AB005,2615.3946,WSC,1,"SHEBANDOWAN RIVER AT GLENWATER",Discharge/Level,48.543395095807,-89.782677758172,D
02AB006,6480.666,WSC,1,"KAMINISTIQUIA RIVER AT KAMINISTIQUIA",Discharge/Level,48.5321491887341,-89.5956069545973,A
02AB007,7390.1484,WSC,1,"KAMINISTIQUIA RIVER AT STANLEY",Discharge,48.3674343108448,-89.5599156819631,D
02AB008,208.071,WSC,1,"NEEBING RIVER NEAR THUNDER BAY",Discharge/Level,48.3834196172216,-89.3067199127937,A
02AB009,2865.3624,WSC,1,"SHEBANDOWAN RIVER AT SUNSHINE",Discharge,48.5478199958961,-89.6795874665883,D
02AB010,6770.2221,WSC,1,"KAMINISTIQUIA RIVER AT KAKABEKA FALLS POWERHOUSE",Discharge,48.4160398264769,-89.6304076771725,D
02AB011,1171.7379,WSC,1,"SHEBANDOWAN RIVER AT OUTLET OF SHEBANDOWAN LAKE",Discharge,48.6195626225171,-90.0616052912512,D
02AB012,173.2032,WSC,1,"GREENWATER CREEK AT OUTLET OF GREENWATER LAKE",Discharge,48.6078779497077,-90.455823622762,D
02AB013,525.8961,WSC,1,"KASHABOWIE RIVER AT OUTLET OF KASHABOWIE LAKE",Discharge,48.6565758419016,-90.4180171185951,D
02AB014,105.0048,WSC,1,"NORTH CURRENT RIVER NEAR THUNDER BAY",Discharge/Level,48.5195815552446,-89.1749486970247,A
02AB015,502.263,WSC,1,"CURRENT RIVER NEAR STEPSTONE",Discharge,48.534945428289,-89.236888670176,D
02AB016,136.5273,WSC,1,"MCINTYRE RIVER AT THUNDER BAY",Level,48.4187447713542,-89.2653445246301,D
02AB017,225.9513,WSC,1,"WHITEFISH RIVER AT NOLALU",Discharge/Level,48.2918154856962,-89.8093008284704,A
02AB019,44.7705,WSC,1,"MCVICAR CREEK AT THUNDER BAY",Discharge/Level,48.4493291034554,-89.2185260257555,A
02AB020,81.4149,WSC,1,"MCINTYRE RIVER ABOVE THUNDER BAY",Discharge/Level,48.4828853001166,-89.3247872216529,A
02AB021,406.836,WSC,1,"CURRENT RIVER AT STEPSTONE",Discharge/Level,48.5626691977254,-89.240433553066,A
02AB022,44.4969,WSC,1,"CORBETT CREEK NEAR MURILLO",Discharge/Level,48.4285421853736,-89.5454752570774,A
02AB023,180.459,WSC,1,"SLATE RIVER NEAR THUNDER BAY",Discharge/Level,48.325687203202,-89.4043742765516,A
02AB024,53.1684,WSC,1,"NEEBING RIVER NEAR INTOLA",Discharge/Level,48.4429115125563,-89.3579289288769,A
02AB025,7756.4115,WSC,1,"KAMINISTIQUIA RIVER AT WEST FORT WILLIAM",Discharge/Level,48.3478292934872,-89.3525224655393,A
02AB026,7743.8394,WSC,1,"KAMINISTIQUIA RIVER ABOVE WEST FORT WILLIAM",Level,48.3465671381629,-89.3867329117944,A
02AB027,586.9332,WSC,1,"WHITEFISH RIVER NEAR STANLEY",Level,48.3593618117983,-89.6036000623929,A
02AC001,728.2053,WSC,1,"WOLF RIVER AT HIGHWAY NO. 17",Discharge/Level,48.8221314617976,-88.5344530079999,A
02AC002,2622.888,WSC,1,"BLACK STURGEON RIVER AT HIGHWAY NO. 17",Discharge/Level,48.9038145072338,-88.3781846293172,A
02AD002,38487.9438,WSC,1,"NIPIGON RIVER NEAR CAMERON FALLS",Discharge,49.1503120088922,-88.3483572637767,D
02AD007,38435.0328,WSC,1,"LAKE NIPIGON AT MACDIARMID",Level,49.3069306258478,-88.3077858623276,D
02AD008,38435.0328,WSC,1,"NIPIGON RIVER AT PINE PORTAGE",Discharge,49.3069306258478,-88.3077858623276,D
02AD009,14019.9372,WSC,1,"OGOKI RIVER DIVERSION TO LAKE NIPIGON",Discharge,50.6361736992569,-88.2068655017414,D
02AD010,648.3636,WSC,1,"BLACKWATER RIVER AT BEARDMORE",Discharge/Level,49.5977186680821,-87.9654775018852,A
02AD011,2195.8776,WSC,1,"NAMEWAMINIKAN RIVER AT LONG RAPIDS",Discharge,49.7637714197153,-87.7682693000881,D
02AD012,38724.6744,WSC,1,"NIPIGON RIVER BELOW ALEXANDER GENERATING STATION",Discharge/Level,49.1229259330854,-88.3568259915263,A
02AE001,608.9238,WSC,1,"GRAVEL RIVER NEAR CAVERS",Discharge/Level,48.9260391274039,-87.6901042702958,A
02BA002,1194.7662,WSC,1,"STEEL RIVER NEAR TERRACE BAY",Discharge,48.7776810163659,-86.8839138443484,D
02BA003,1323.7002,WSC,1,"LITTLE PIC RIVER NEAR COLDWELL",Discharge/Level,48.8491490224095,-86.6070713327758,A
02BA005,10.8603,WSC,1,"WHITESAND RIVER ABOVE SCHREIBER AT MINOVA MINE",Discharge/Level,48.9777190339063,-87.3766965851792,A
02BA006,1186.7283,WSC,1,"STEEL RIVER BELOW SANTOY LAKE",Discharge/Level,48.8136713000905,-86.8592504840226,A
02BB002,2164.8843,WSC,1,"BLACK RIVER NEAR MARATHON",Discharge,48.6889287960271,-86.2121365356725,D
02BB003,4215.3597,WSC,1,"PIC RIVER NEAR MARATHON",Discharge/Level,48.773723426495,-86.2966503069661,A
02BB004,209.214,WSC,1,"CEDAR CREEK NEAR HEMLO",Discharge/Level,48.7053082428811,-85.9086461478014,A
02BC002,4140.8073,WSC,1,"WHITE RIVER AT BERTRAND",Discharge,48.6645019205273,-85.6990320052228,D
02BC003,2025.162,WSC,1,"WHITE RIVER AT REGAN",Discharge/Level,48.6988553994572,-85.6339183947181,D
02BC004,4158.5508,WSC,1,"WHITE RIVER BELOW WHITE LAKE",Discharge,48.6543676060802,-85.7416235322002,D
02BC005,533.1465,WSC,1,"PUKASKWA RIVER AT PUKASKWA NATIONAL PARK",Discharge,48.0608578553058,-85.8037393264087,D
02BC006,407.6145,WSC,1,"PUKASKWA RIVER BELOW FOX RIVER",Discharge/Level,48.1602106463043,-85.7304673522864,A
02BC007,4098.9762,WSC,1,"WHITE LAKE AT WHITE LAKE PROVINCIAL PARK",Level,48.6924845535194,-85.6411607142955,A
02BC008,4243.1013,WSC,1,"WHITE RIVER ABOVE OSKABUKUTA RIVER",Discharge/Level,48.587726490785,-85.8910271338951,A
02BD001,1728.8784,WSC,1,"MAGPIE RIVER AT STEEP HILL FALLS",Discharge,48.0677174171251,-84.7382541324222,D
02BD002,5311.3788,WSC,1,"MICHIPICOTEN RIVER AT SCOTT FALLS",Discharge,47.9107169489281,-84.743360123271,A
02BD003,1996.5951,WSC,1,"MAGPIE RIVER NEAR MICHIPICOTEN",Discharge,47.9387778472199,-84.8299478265309,D
02BD005,702.6678,WSC,1,"MAGPIE RIVER AT ESNAGI LAKE",Level,48.4806681547116,-84.5334701864999,A
02BD006,30.4713,WSC,1,"WAWA CREEK AT WAWA",Discharge/Level,47.9894457151477,-84.7679308237485,A
02BD007,1954.7271,WSC,1,"MAGPIE RIVER NEAR WAWA",Discharge,48.0223067286726,-84.8125046058029,D
02BE001,2895.7536,WSC,1,"MONTREAL RIVER AT ALGOMA CENTRAL AND HUDSON BAY RAILWAY",Discharge,47.2746220113968,-84.4328767465646,D
02BE002,2975.4369,WSC,1,"MONTREAL RIVER NEAR MONTREAL RIVER HARBOUR",Discharge,47.213832574214,-84.6193564410469,A
02BF001,1228.2768,WSC,1,"BATCHAWANA RIVER NEAR BATCHAWANA",Discharge/Level,47.0034136795978,-84.5154932100436,A
02BF002,1137.5154,WSC,1,"GOULAIS RIVER NEAR SEARCHMONT",Discharge/Level,46.8611013599399,-83.9717523522892,A
02BF003,21.4479,WSC,1,"BENNET CREEK AT SAULT STE. MARIE",Discharge,46.5304281286553,-84.3981682485658,D
02BF004,49.9464,WSC,1,"BIG CARP RIVER NEAR SAULT STE. MARIE",Discharge/Level,46.5156726784514,-84.4651385553,A
02BF005,10.4463,WSC,1,"NORBERG CREEK (SITE A) ABOVE BATCHAWANA RIVER",Discharge,47.0624897652905,-84.4307786039494,D
02BF006,8.109,WSC,1,"NORBERG CREEK (SITE B) AT OUTLET OF TURKEY LAKE",Discharge/Level,47.0506896923754,-84.4130542281701,D
02BF007,4.9977,WSC,1,"NORBERG CREEK (SITE C) AT OUTLET OF LITTLE TURKEY LAKE",Discharge/Level,47.0448189927024,-84.4101533030325,D
02BF008,3.5946,WSC,1,"NORBERG CREEK (SITE D) BELOW WISHART LAKE",Discharge/Level,47.0462148187589,-84.4034392722046,D
02BF009,2.0574,WSC,1,"NORBERG CREEK (SITE E) BELOW BATCHAWANA LAKE",Discharge,47.057639140534,-84.3997723585075,D
02BF012,0.9081,WSC,1,"NORBERG CREEK (SITE F) AT OUTLET OF BATCHAWANA LAKE",Discharge,47.0628307189626,-84.392498868428,D
02BF013,0.5328,WSC,1,"TRIBUTARY TO NORBERG CREEK AT TURKEY LAKE",Discharge/Level,47.0417221547537,-84.4164983204411,D
02BF014,1824.7725,WSC,1,"GOULAIS RIVER NEAR KIRBY'S CORNER",Discharge/Level,46.7172095753617,-84.2852356200278,A
02CA002,107.8137,WSC,1,"ROOT RIVER AT SAULT STE. MARIE",Discharge/Level,46.5630443799942,-84.2813997030339,A
02CA007,268.7265,WSC,1,"THESSALON RIVER NEAR POPLAR DALE",Discharge/Level,46.5307001726749,-83.7102361877498,A
02CB001,4048.8399,WSC,1,"MISSISSAGI RIVER BELOW AUBREY FALLS",Discharge,46.9112502444033,-83.2111105636016,D
02CB002,-1,WSC,1,"MISSISSAGI RIVER AT ROCKY ISLAND LAKE",Discharge/Level,46.8671727379316,-83.1553224334835,D
02CB003,1450.6263,WSC,1,"AUBINADONG RIVER ABOVE SESABIC CREEK",Discharge/Level,46.9685933050371,-83.4174406203883,A
02CC002,9003.6585,WSC,1,"MISSISSAGI RIVER AT IRON BRIDGE",Discharge,46.2791238163112,-83.2238074827291,D
02CC003,9220.7547,WSC,1,"MISSISSAGI RIVER BELOW IRON BRIDGE",Discharge,46.2538189174092,-83.1847877013913,D
02CC004,9230.7915,WSC,1,"MISSISSAGI RIVER AT MISSISSAGI",Discharge,46.2445437918626,-83.1555406710651,D
02CC005,1969.2279,WSC,1,"LITTLE WHITE RIVER NEAR BELLINGHAM",Discharge/Level,46.3942844693528,-83.2832620094342,A
02CC006,6845.9058,WSC,1,"MISSISSAGI RIVER NEAR WHARNCLIFFE",Discharge,46.4131528349354,-83.3926522453048,D
02CC007,6833.1285,WSC,1,"MISSISSAGI RIVER AT RAYNER GENERATING STATION",Discharge,46.4348943312085,-83.3852154788112,D
02CC008,9261.7029,WSC,1,"MISSISSAGI RIVER AT MISSISSAGI CHUTE",Discharge/Level,46.2012922938044,-83.0270055640555,A
02CC009,8989.4268,WSC,1,"MISSISSAGI RIVER AT RED ROCK FALLS",Discharge,46.3156384335669,-83.2904566856275,D
02CC010,1205.2413,WSC,1,"LITTLE WHITE RIVER BELOW BOLAND RIVER",Discharge/Level,46.5806913745074,-82.9679930235591,A
02CD001,1353.1977,WSC,1,"SERPENT RIVER AT HIGHWAY NO. 17",Discharge/Level,46.2107002779955,-82.511393823566,A
02CD002,120.2193,WSC,1,"SERPENT RIVER AT OUTLET OF DUNLOP LAKE",Discharge,46.4815304565654,-82.6479594034037,D
02CD003,314.9001,WSC,1,"SERPENT RIVER BELOW QUIRKE LAKE",Discharge,46.4866185706905,-82.4809791251864,D
02CD004,571.1814,WSC,1,"SERPENT RIVER BELOW PECORS LAKE",Discharge,46.3744639447553,-82.4377322685293,D
02CD005,103.9446,WSC,1,"ROCHESTER CREEK ABOVE QUIRKE LAKE",Discharge,46.4999124292153,-82.5213885407485,D
02CD006,157.1697,WSC,1,"SERPENT RIVER ABOVE QUIRKE LAKE",Discharge/Level,46.5114366350927,-82.6002681043894,A
02CD007,3.9771,WSC,1,"LITTLE NORDIC CREEK AT ELLIOT LAKE",Discharge,46.3534148032506,-82.643967644691,D
02CD008,1.8837,WSC,1,"NORDIC MINE TAILINGS DITCH (SITE 1) NEAR ELLIOT LAKE",<NA>,46.3884903424554,-82.5819145988796,D
02CD009,2.4633,WSC,1,"NORDIC MINE TAILINGS DITCH (SITE 2) NEAR ELLIOT LAKE",<NA>,46.3871384455829,-82.5724477810402,D
02CE001,11620.4094,WSC,1,"SPANISH RIVER AT ESPANOLA",Discharge,46.2688158859444,-81.7737072498896,D
02CE002,1339.9749,WSC,1,"AUX SABLES RIVER AT MASSEY",Discharge/Level,46.2149261293374,-82.0710703731991,A
02CE003,11648.6973,WSC,1,"SPANISH RIVER AT WEBBWOOD",Discharge,46.2639006727779,-81.8737250706554,D
02CE004,6856.209,WSC,1,"SPANISH RIVER AT HIGH FALLS",Discharge,46.3777134875874,-81.5669972547195,D
02CE007,39.4389,WSC,1,"MINISTIC CREEK ABOVE AGNEW LAKE",Discharge/Level,46.4293585867294,-81.6000768853399,A
02CE103,44.8389,WSC,1,"MINISTIC CREEK NEAR AGNEW LAKE MINE",Discharge,46.4082405643506,-81.5769309771828,D
02CF001,3815.5257,WSC,1,"VERMILION RIVER NEAR WHITEFISH",Discharge,46.3945421395082,-81.2804474286059,D
02CF002,4237.8084,WSC,1,"VERMILION RIVER BELOW KUSK LAKE",Discharge,46.3320952715795,-81.3503474064076,D
02CF004,4340.4075,WSC,1,"VERMILION RIVER AT LORNE FALLS",Discharge,46.3157329819916,-81.5213881920114,D
02CF005,92.2239,WSC,1,"JUNCTION CREEK AT SUDBURY",Discharge/Level,46.4788408073575,-81.0105396747662,A
02CF007,274.1157,WSC,1,"WHITSON RIVER AT CHELMSFORD",Discharge/Level,46.5832478062413,-81.1991109387188,A
02CF008,188.9262,WSC,1,"WHITSON RIVER AT VAL CARON",Discharge/Level,46.6102852931318,-81.0329019118937,A
02CF009,21.2121,WSC,1,"NOLIN CREEK AT SUDBURY",Discharge,46.4975288525746,-81.0068925353622,D
02CF010,1645.9623,WSC,1,"ONAPING RIVER NEAR LEVACK",Discharge/Level,46.5991455591203,-81.3813004461586,A
02CF011,687.6918,WSC,1,"VERMILION RIVER NEAR VAL CARON",Discharge/Level,46.6855375456213,-81.0093469093324,A
02CF012,210.987,WSC,1,"JUNCTION CREEK BELOW KELLEY LAKE",Discharge/Level,46.4271670108489,-81.0981484430961,A
02CF013,31.0419,WSC,1,"MOOSE CREEK AT LEVACK",Discharge/Level,46.6358720665426,-81.3915923874787,A
02CF014,541.4238,WSC,1,"VERMILION RIVER NEAR MILNET",Discharge/Level,46.8192819980658,-80.9570591474616,A
02CF100,636.0408,WSC,1,"VERMILION RIVER NEAR CAPREOL",Discharge,46.7149451301137,-80.9503332527773,D
02CG001,220.0851,WSC,1,"KAGAWONG RIVER AT KAGAWONG",Discharge,45.8975362426036,-82.2638976157823,D
02CG003,13.5648,WSC,1,"BLUE JAY CREEK NEAR TEHKUMMAH",Discharge/Level,45.651505572724,-81.9863677379807,A
02CG004,65.2122,WSC,1,"GRIMSTHORPE CREEK NEAR GRIMSTHORPE",Discharge,45.6936056660687,-82.3341708041393,D
02CG005,155.9997,WSC,1,"MINDEMOYA LAKE AT MINDEMOYA",Level,45.7112795359219,-82.2259950784101,A
02CH001,932.6565,WSC,1,"FROOD LAKE NEAR WHITEFISH FALLS",Level,46.1182603678218,-81.7281576836302,A
02CH002,625.4577,WSC,1,"PANACHE LAKE AT JACKSON'S POINT",Level,46.2065540993922,-81.5118039523905,A
02DA001,2548.0737,WSC,1,"WANAPITEI RIVER AT OUTLET OF WANAPITEI LAKE",Discharge,46.6638116741695,-80.6726802209154,D
02DA002,2548.6488,WSC,1,"WANAPITEI LAKE AT BOWLANDS BAY",Level,46.6579781911407,-80.6746138811257,D
02DB001,2654.5545,WSC,1,"WANAPITEI RIVER NEAR WANAPITEI",Discharge,46.5215798303449,-80.7089391294372,D
02DB002,3257.9316,WSC,1,"WANAPITEI RIVER AT MCVITTIES",Discharge,46.3165915476618,-80.8375356259683,D
02DB003,2891.2932,WSC,1,"WANAPITEI RIVER NEAR CONISTON",Discharge,46.473097596477,-80.8218206917714,D
02DB004,79.9047,WSC,1,"CONISTON CREEK NEAR CONISTON",Discharge,46.4789372749353,-80.8199127800507,D
02DB005,3148.4466,WSC,1,"WANAPITEI RIVER NEAR WANUP",Discharge/Level,46.3455919155346,-80.8387953854986,A
02DB006,2654.8587,WSC,1,"WANAPETEI RIVER NEAR STINSON",Discharge,46.5208873199939,-80.7115535944228,D
02DB007,80.3169,WSC,1,"CONISTON CREEK ABOVE WANAPITEI RIVER",Discharge/Level,46.4755475925475,-80.8214174771348,A
02DC001,6692.4639,WSC,1,"STURGEON RIVER AT SMOKY FALLS",Discharge,46.4511208591404,-79.8659459083769,D
02DC002,6692.5737,WSC,1,"STURGEON RIVER BELOW SMOKY FALLS",Discharge,46.4499437248231,-79.8623723317177,D
02DC003,6692.5593,WSC,1,"STURGEON RIVER AT CRYSTAL FALLS",Discharge,46.4503379003738,-79.863031807272,D
02DC004,3014.7534,WSC,1,"STURGEON RIVER NEAR GLEN AFTON",Discharge/Level,46.6368567963042,-80.2634421572297,A
02DC005,2483.244,WSC,1,"TEMAGAMI RIVER NEAR RIVER VALLEY",Discharge,46.5960629880165,-80.1871424823397,D
02DC006,544.6566,WSC,1,"TOMIKO RIVER AT OUTLET OF TOMIKO LAKE",Discharge,46.5039868841874,-79.8977759867723,D
02DC007,1382.9598,WSC,1,"TEMAGAMI RIVER AT CROSS LAKE DAM",Discharge,46.7781248492825,-79.9787418516551,D
02DC008,2290.5873,WSC,1,"TEMAGAMI RIVER AT RED CEDAR LAKE DAM",Discharge,46.6789689396649,-79.9951729897417,D
02DC009,302.9598,WSC,1,"MARTEN RIVER AT WICKSTEED LAKE DAM",Discharge,46.711657682656,-79.7363005361408,D
02DC010,1245.0492,WSC,1,"TEMAGAMI LAKE AT TEMAGAMI",Level,46.8462928479366,-80.0075734311689,D
02DC011,1826.4843,WSC,1,"STURGEON RIVER AT LOWER GOOSE FALLS",Discharge,46.9368144520254,-80.4314231182822,D
02DC012,1212.6546,WSC,1,"STURGEON RIVER AT UPPER GOOSE FALLS",Discharge/Level,46.9698075912474,-80.4588069700656,A
02DC013,163.6965,WSC,1,"LITTLE STURGEON RIVER BELOW BOOTH LAKE",Discharge/Level,46.4278085791027,-79.6621779751334,A
02DD001,784.7424,WSC,1,"SOUTH RIVER NEAR POWASSAN",Discharge,46.0936275952374,-79.3963032822706,D
02DD002,430.6923,WSC,1,"SOUTH RIVER ABOVE TRUISLER CHUTE",Discharge,45.9633962283533,-79.4057125920625,D
02DD004,13949.2233,WSC,1,"FRENCH RIVER AT FRENCH RIVER",Discharge,46.0190131626274,-80.5728027204692,D
02DD005,799.9785,WSC,1,"SOUTH RIVER NEAR NIPISSING",Discharge,46.0971590512492,-79.4789962582707,D
02DD006,12341.3742,WSC,1,"LAKE NIPISSING AT NORTH BAY",Level,46.1233201074371,-80.0146909446314,A
02DD007,12341.3841,WSC,1,"FRENCH RIVER AT LAKE NIPISSING",Discharge,46.1233843783863,-80.0150643341517,D
02DD008,98.4987,WSC,1,"DUCHESNAY RIVER NEAR NORTH BAY",Discharge,46.33127038552,-79.5060079382158,D
02DD009,321.4827,WSC,1,"SOUTH RIVER AT SOUTH RIVER",Discharge,45.848345177488,-79.3793590557758,D
02DD010,-1,WSC,1,"FRENCH RIVER AT DRY PINE BAY",Discharge/Level,46.0687350076146,-80.6108320154851,A
02DD012,935.8758,WSC,1,"VEUVE RIVER NEAR VERNER",Discharge/Level,46.4078864769793,-80.1228021179234,A
02DD013,69.0984,WSC,1,"LA VASE RIVER AT NORTH BAY",Discharge/Level,46.2635485126539,-79.3953099244134,A
02DD014,36.3609,WSC,1,"CHIPPEWA CREEK AT NORTH BAY",Discharge/Level,46.3118002565767,-79.4484863315789,A
02DD015,100.3383,WSC,1,"COMMANDA CREEK NEAR COMMANDA",Discharge/Level,45.9491845685131,-79.6064885914753,A
02DD016,12341.5263,WSC,1,"FRENCH RIVER AT PORTAGE DAM",Discharge/Level,46.1205902576343,-80.0183912771357,A
02DD017,12341.3742,WSC,1,"FRENCH RIVER AT CHAUDIERE DAM",Discharge/Level,46.1233201074371,-80.0146909446314,A
02DD019,45.9792,WSC,1,"LITTLE FRENCH RIVER AT LITTLE CHAUDIERE DAM",Discharge,46.1451019149215,-80.1286487787181,D
02DD020,34.6095,WSC,1,"LITTLE FRENCH RIVER AT OKIKENDAWT ISLAND",Discharge/Level,46.1231754937541,-80.0791758283018,A
